STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,CITIZENSHIP,Nationalité,FREQ,Fréquence d'observation,MEASURE,Mesure,SEX,Sexe,BIRTH_PLACE,Lieu de naissance,EDUCATION_LEV,Niveau d'éducation,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,61.36426926,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,60.30289078,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,61.48168945,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,63.42345047,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,64.9536438,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,66.60202789,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,67.83287811,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,68.33853912,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,82.84249878,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,85.19435883,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,81.43890381,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,83.23384857,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,85.45584869,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,87.39073944,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,89.48458862,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,88.63234711,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,87.56395721,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,86.24265289,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,68.54240417,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,57.85763931,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,57.56090164,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,59.13402939,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,60.67182922,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,61.85894012,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,64.06620789,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,66.37731934,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,67.06764984,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,65.80239868,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,77.20727539,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,78.28247833,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,76.77301788,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,76.70445251,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,76.19352722,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,75.98516846,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,76.60875702,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,77.22783661,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,78.02893829,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,78.72138977,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,73.74576569,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,78.25707245,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,63.66643143,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,66.37207031,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,66.07135773,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,58.43637085,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,64.71543121,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,69.78092194,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,73.26785278,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,78.73204041,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,64.80000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,64.77642059,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,60.73128891,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,60.28662109,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,61.48139954,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,62.6324501,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,61.75640106,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,61.17071152,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,61.7828598,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,62.85354996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ITA,Italie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,47.11048508,,A,Normal value,0,Units,1,One
